2023-10-05 13:22:30,349 DEBUG   HandlerThread:1466 [system_monitor.py:probe():223] {'os': 'Linux-5.15.120+-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2023-10-05T13:22:30.316662', 'startedAt': '2023-10-05T13:22:29.378624', 'docker': None, 'cuda': None, 'args': ('-c', '/content/drive/MyDrive/PaddleOCR/configs/rec/rec_r50_fpn_srn.yml', '-o', 'Global.pretrained_model=/content/drive/MyDrive/PaddleOCR/pretrain_models/best_accuracy_resnet50_rec_vd_srn.pdparams'), 'state': 'running', 'program': '/content/drive/MyDrive/PaddleOCR/tools/train.py', 'codePathLocal': 'tools/train.py', 'codePath': 'tools/train.py', 'git': {'remote': 'https://github.com/PaddlePaddle/PaddleOCR.git', 'commit': '89a2f4586e8dc7d1ef477293262aa9cf157a43a5'}, 'email': None, 'root': '/content/drive/MyDrive/PaddleOCR', 'host': '63d0d2a79362', 'username': 'root', 'executable': '/usr/bin/python3', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2299.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}, {'current': 2299.998, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 166.77415084838867, 'used': 29.283878326416016}}, 'gpu': 'Tesla T4', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla T4', 'memory_total': 16106127360}], 'memory': {'total': 50.99726867675781}}
2023-10-05 13:22:30,349 INFO    HandlerThread:1466 [system_monitor.py:probe():224] Finished collecting system info
2023-10-05 13:22:30,349 INFO    HandlerThread:1466 [system_monitor.py:probe():227] Publishing system info
2023-10-05 13:22:30,349 DEBUG   HandlerThread:1466 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-05 13:22:30,353 DEBUG   HandlerThread:1466 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-05 13:22:30,357 INFO    HandlerThread:1466 [system_monitor.py:probe():229] Finished publishing system info
2023-10-05 13:22:30,358 DEBUG   SenderThread:1466 [sender.py:send():380] send: files
2023-10-05 13:22:30,358 INFO    SenderThread:1466 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-05 13:22:30,366 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
2023-10-05 13:22:30,366 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:22:30,367 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:22:30,605 DEBUG   SenderThread:1466 [sender.py:send():380] send: telemetry
2023-10-05 13:22:30,605 DEBUG   SenderThread:1466 [sender.py:send():380] send: config
2023-10-05 13:22:30,767 INFO    wandb-upload_0:1466 [upload_job.py:push():131] Uploaded file /tmp/tmpv3s18w53wandb/4l9a25e6-wandb-metadata.json
2023-10-05 13:22:31,114 INFO    Thread-26 :1466 [dir_watcher.py:_on_file_created():271] file/dir created: ./output/rec/rec_r50_fpn_srn_v1_05102023_toi/wandb/run-20231005_132229-zu63xo0v/files/wandb-metadata.json
2023-10-05 13:22:31,115 INFO    Thread-26 :1466 [dir_watcher.py:_on_file_created():271] file/dir created: ./output/rec/rec_r50_fpn_srn_v1_05102023_toi/wandb/run-20231005_132229-zu63xo0v/files/requirements.txt
2023-10-05 13:22:31,115 INFO    Thread-26 :1466 [dir_watcher.py:_on_file_created():271] file/dir created: ./output/rec/rec_r50_fpn_srn_v1_05102023_toi/wandb/run-20231005_132229-zu63xo0v/files/output.log
2023-10-05 13:22:31,600 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:34,785 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:36,601 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:39,786 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:41,602 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:44,787 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:45,366 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
2023-10-05 13:22:45,367 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-05 13:22:45,367 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: stop_status
2023-10-05 13:22:46,603 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:50,459 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:51,604 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:55,460 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:56,605 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:23:00,366 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: stop_status
